"Fayette County, Kentucky Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Fayette County, Kentucky",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/fayette-kentucky-covid-cases.html
"Houston County, Tennessee Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Houston County, Tennessee",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/houston-tennessee-covid-cases.html
"Hart County, Kentucky Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Hart County, Kentucky",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/hart-kentucky-covid-cases.html
"Madison County, Mississippi Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Madison County, Mississippi",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/madison-mississippi-covid-cases.html
"Hooker County, Nebraska Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Hooker County, Nebraska",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/hooker-nebraska-covid-cases.html
"Overton County, Tennessee Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Overton County, Tennessee",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/overton-tennessee-covid-cases.html
"Prairie County, Montana Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Prairie County, Montana",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/prairie-montana-covid-cases.html
"Venango County, Pennsylvania Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Venango County, Pennsylvania",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/venango-pennsylvania-covid-cases.html
"Chicot County, Arkansas Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Chicot County, Arkansas",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/chicot-arkansas-covid-cases.html
"Coffee County, Georgia Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Coffee County, Georgia",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/coffee-georgia-covid-cases.html
"Mesa County, Colorado Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Mesa County, Colorado",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/mesa-colorado-covid-cases.html
"Broward County, Florida Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Broward County, Florida",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/broward-florida-covid-cases.html
"Washington County, Pennsylvania Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Washington County, Pennsylvania",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/washington-pennsylvania-covid-cases.html
"Campbell County, Virginia Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Campbell County, Virginia",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/campbell-virginia-covid-cases.html
"Clarke County, Mississippi Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Clarke County, Mississippi",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/clarke-mississippi-covid-cases.html
"DeKalb County, Missouri Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in DeKalb County, Missouri",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/dekalb-missouri-covid-cases.html
"Escambia County, Alabama Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Escambia County, Alabama",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/escambia-alabama-covid-cases.html
"Graham County, Arizona Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Graham County, Arizona",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/graham-arizona-covid-cases.html
"Jefferson County, Idaho Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Jefferson County, Idaho",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/jefferson-idaho-covid-cases.html
"Morgan County, Illinois Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Morgan County, Illinois",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/morgan-illinois-covid-cases.html
"Mercer County, Kentucky Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Mercer County, Kentucky",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/mercer-kentucky-covid-cases.html
"Otoe County, Nebraska Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Otoe County, Nebraska",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/otoe-nebraska-covid-cases.html
"Deuel County, Nebraska Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Deuel County, Nebraska",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/deuel-nebraska-covid-cases.html
"Sherburne County, Minnesota Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Sherburne County, Minnesota",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/sherburne-minnesota-covid-cases.html
"Houston County, Alabama Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Houston County, Alabama",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/houston-alabama-covid-cases.html
"Decatur County, Tennessee Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Decatur County, Tennessee",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/decatur-tennessee-covid-cases.html
"Rosebud County, Montana Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Rosebud County, Montana",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/rosebud-montana-covid-cases.html
"Jefferson County, Alabama Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Jefferson County, Alabama",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/jefferson-alabama-covid-cases.html
"Warren County, Illinois Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Warren County, Illinois",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/warren-illinois-covid-cases.html
"Harrison County, Kentucky Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Harrison County, Kentucky",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/harrison-kentucky-covid-cases.html
"Fayette County, Kentucky Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Fayette County, Kentucky",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/fayette-kentucky-covid-cases.html
"Houston County, Tennessee Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Houston County, Tennessee",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/houston-tennessee-covid-cases.html
"Hart County, Kentucky Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Hart County, Kentucky",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/hart-kentucky-covid-cases.html
"Madison County, Mississippi Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Madison County, Mississippi",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/madison-mississippi-covid-cases.html
"Hooker County, Nebraska Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Hooker County, Nebraska",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/hooker-nebraska-covid-cases.html
"Anoka County, Minnesota Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Anoka County, Minnesota",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/anoka-minnesota-covid-cases.html
"Winona County, Minnesota Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Winona County, Minnesota",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/winona-minnesota-covid-cases.html
